tfidfchi2_0_predictor,tfidfchi2_1_predict,tfidfchi2_2_metric,tfidfchi2_3_chidamb,tfidfchi2_4_kemer,tfidfchi2_5_prone,tfidfchi2_6_nasa,tfidfchi2_7_churn,tfidfchi2_8_dataset,tfidfchi2_9_defect,tfidfchi2_10_modul,tfidfchi2_11_naiv,tfidfchi2_12_empir,tfidfchi2_13_regress,tfidfchi2_14_ssm,tfidfchi2_15_bay,tfidfchi2_16_logist,tfidfchi2_17_cgbr,tfidfchi2_18_releas,tfidfchi2_19_pessim,tfidfchi2_20_fenton,tfidfchi2_21_ohlsson,tfidfchi2_22_chum,tfidfchi2_23_ranker,tfidfchi2_24_class,tfidfchi2_25_postreleas,tfidfchi2_26_c3,tfidfchi2_27_kc1,tfidfchi2_28_imbalanc,tfidfchi2_29_journal,tfidfchi2_30_oo,tfidfchi2_31_cart,tfidfchi2_32_auc,tfidfchi2_33_ck,tfidfchi2_34_bn,tfidfchi2_35_pc1,tfidfchi2_36_grail,tfidfchi2_37_holi,tfidfchi2_38_repositori,tfidfchi2_39_undisput,tfidfchi2_40_rup,tfidfchi2_41_71,tfidfchi2_42_debat,tfidfchi2_43_binomi,tfidfchi2_44_project,tfidfchi2_45_public,tfidfchi2_46_stratif,tfidfchi2_47_misclassif,tfidfchi2_48_qmood,tfidfchi2_49_learn,tfidfchi2_50_bag,tfidfchi2_51_cohes,tfidfchi2_52_103,tfidfchi2_53_telepres,tfidfchi2_54_prereleas,tfidfchi2_55_softwar,tfidfchi2_56_ics,tfidfchi2_57_grnn,tfidfchi2_58_mood,tfidfchi2_59_mvgnb,tfidfchi2_60_aic,tfidfchi2_61_ccbo,tfidfchi2_62_msr,tfidfchi2_63_rvc,tfidfchi2_64_c4,tfidfchi2_65_inherit,tfidfchi2_66_rhino,tfidfchi2_67_roughli,tfidfchi2_68_studi,tfidfchi2_69_mdp,tfidfchi2_70_rank,tfidfchi2_71_wc,tfidfchi2_72_publicli,tfidfchi2_73_cm1,tfidfchi2_74_jm1,tfidfchi2_75_lad,tfidfchi2_76_classifi,tfidfchi2_77_forest,tfidfchi2_78_2003,tfidfchi2_79_classif,tfidfchi2_80_unnecessarili,tfidfchi2_81_plethora,tfidfchi2_82_1993,tfidfchi2_83_multivari,tfidfchi2_84_fnr,tfidfchi2_85_eclips,tfidfchi2_86_telecontrol,tfidfchi2_87_quarterli,tfidfchi2_88_histori,tfidfchi2_89_23,tfidfchi2_90_123,tfidfchi2_91_unlabel,tfidfchi2_92_rbbag,tfidfchi2_93_j48,tfidfchi2_94_admpso,tfidfchi2_95_openbsd,tfidfchi2_96_code,tfidfchi2_97_mccabe,tfidfchi2_98_morph,tfidfchi2_99_file,label,abstract
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06009139308352268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,neonat intens care unit maintain support life critic period prematur develop research present challeng trend opportun integr real time neonat clinic decis support demonstr potenti use environ known artemi clinic decis support system review current devic intens care unit neonat practic show current environ perspect futur neonat clinic decis support studi demonstr artemi abl incorpor new data stream infus pump eeg monitor cerebr oxygen monitor innov practic improv clinic support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09114577805594656,0.17712232007618825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09417463111439077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0838154185335104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,econom model qualiti assur import tool decis maker softwar develop project enabl base qualiti assur plan econom factor product use defect detect techniqu varieti model propos mani abstract use practic furthermor even concret model lack integr exist softwar develop process model increas applic paper describ integr thorough stochast model econom analyt qualiti assur system develop process model model xt integr done modular way provid new process modul concept directli avail model xt extens purpos relat analyt qualiti assur particular describ work product role activ defin new process modul effect exist model xt element
0.0,0.10676892377250732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12770058918629554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,discuss method social network analysi could combin methodolog databas mediat technolog inform fusion order give polic civil secur decis maker abil achiev predict situat awar techniqu base idea demonstr eu pasr project hit isac
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self organ map som use within bioinformat research cluster visual capabl som vector quantiz method reduc dimension origin measur visual individu tumor sampl som compon plane data taken cdna microarray experi diffus larg cell lymphoma dlbcl data set alizadeh object get som discov biolog meaning cluster gene activ particular form cancer despit power visual som provid full explan structur composit without detail analysi method gone someway toward fill gap unifi distanc matrix matrix techniqu method use provid better understand natur discov gene cluster enhanc work previou research integr cluster result gene ontolog deeper analysi biolog mean identif divers gene express dlbcl tumor reflect variat tumor growth rate
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,advanc cloud comput cloud servic provid csp provid increasingli diversifi servic user util gener search engin googl effect effici servic similar differ attribut therefor intellig servic discoveri platform necessari seek suitabl servic accur quickli paper1 propos framework integr intellig agent ontolog servic discoveri cloud environ framework contain agent mainli assist user discov suitabl servic accord user demand user submit flat text base request discov requir servic implement cloud servic discoveri environ demonstr concept applic also util recal precis evalu accuraci system
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05060552955429984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,paper describ softwar activ antenna radar simul cost feasibl consider impos dispers toler numer transmit receiv channel activ antenna evalu global perform instrument becom delic tool allow accur calcul transmit receiv signal antenna take account phase amplitud distort dispers withstood along rf network distribut radiat pattern impuls respons express activ antenna perform first result present
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07197460164577116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ration unifi process comprehens process model tailor provid templat softwar engin product integr use unifi model languag uml rapidli becom de facto standard develop softwar process support definit requir multipl level current earli requir goal captur textual document call vision document uml includ goal model diagram goal subsequ refin softwar requir captur uml use case diagram given well document advantag visual model techniqu requir engin includ effici commun understand complex inform among numer divers stakehold need enhanc version vision document templat support visual model goal identifi enhanc vision document propos integr two exist visual goal model graph function goal softgoal interdepend graph non function goal specif approach establish traceabl relationship goal use case present tool support develop enhanc vision document templat approach illustr use exampl system call qualiti assur review assist tool
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08177084132182975,0,sinc 2001 applic servic provid asp awar need integr offer exist system custom present option integr asp offer involv consider expens time skill workforc achiev small medium size enterpris sme origin attract asp low start cost quick time market therefor sme particular problem present option asp integr introduc barrier adopt known integr asp offer perceiv potenti custom whether concern held sme reflect gener popul paper attempt identifi whether integr asp offer perceiv worthwhil undertak understand percept sme larger organ paper also tri identifi percept integr asp differ compani size result survey suggest asp integr perceiv posit sme larger organ mani gener concern held also issu appear concern sme larger organ vice versa paper format file
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10703812821703022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,report discuss structur review formal verif valid integr singl develop framework exploit synergi integr approach use graphic model techniqu support tool front end formal order improv feasibl framework turn increas accept formal techniqu among softwar develop hide esoter featur behind graphic model techniqu popular among softwar develop
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chapter describ creat knowledg base primari biomed literatur formal equival process perform literatur review research synthesi describ principl approach partit research literatur accord differ type experi perform research knowledg engin approach must care employ model knowledg differ type experi main bodi chapter concern use text mine approach popul knowledg represent differ type experi provid detail exampl neurosci base anatom tract trace experi provid detail descript methodolog use perform text mine base condit random field model final present data textmin experi illustr use method real exampl chapter design act introduct field biomed text mine comput scientist unfamiliar way biomed research use literatur
0.0,0.1031764418155085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,paper author model green behaviour predict consum 39 purchas intent use kohonen 39 lvq techniqu envisag model may facilit better understand green consum 39 market segment model employ cognit affect situat attribut consum predict purchas intent model potenti provid direct method compani gaug consum 39 intent purchas green product result indic consum strongli resist lower qualiti higher price green product comparison altern non green product
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04750145724573504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,softwar develop becom model centric result model use larg varieti purpos qualiti analysi understand mainten argu uml relat exist tool offer suffici support develop understand model evalu qualiti propos implement collect view increas model understand metaview contextview metricview uml citi view purpos experi valid whether differ propos view exist view respect comprehens correct comprehens effort comprehens task perform subject answer questionnair model 100 msc student relev background knowledg particip experi result statist signific show correct improv percent time need reduc 20 percent
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17698626914483293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,distanc educ transmit inform global internet becom trend educ develop come year howev still drawback shortcom articl focus appli multi agent technolog distanc learn system system suppos teach student individu accord person characterist cognit abil establish student agent teacher agent thu improv intellig person distanc educ system order fulli tap potenti learner improv teach effect learn effici
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06580324799957145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,abstractthi paper discuss concept basic secur knowledg concept organis member possess basic secur knowledg appli perform secur task daili work routin intent paper attempt exhaust literatur review understand concept basic secur knowledg use cultiv cultur inform secur organis first part highlight basic idea knowledg second part interpret concept basic secur knowledg case studi final synthesis perspect concept present
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21769895197010336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,follow topic dealt evid base softwar engin search engin softwar process simul
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1748571207726648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,abstractthi paper analyz knowledg manag inter organiz level first brief literatur review carri knowledg manag facilit studi analyz two key factor organiz environment context last point studi particular case sme studi import cluster concept order improv knowledg manag process inter organiz level
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21302036512916558,0.0,0.0,0.0,0.0,0.0,0.24835376552800548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04083126968284525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05698675370825084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,date numer open sourc project host mani onlin repositori project activ thrive project either languish show develop activ phenomenon thu beg import question influenti factor affect success open sourc project quest deepen understand evolut open sourc project research aim analyz success open sourc project use theoret len social network analysi base extens analys data collect onlin repositori studi impact commun pattern softwar develop team demand suppli outcom project account project specif characterist use panel data analysi data 13 month find signific impact commun pattern project outcom long term
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13495119451581028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120774347718882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,incorpor social issu softwar engin limit still last 20 year social element inher softwar develop address number public identifi lack common concept model theori discuss softwar develop point view suggest need take interpret construct view serious incorpor social element softwar engin till lack paper present simpl model explain articl present model help us better understand interpret interact realiti construct natur languag perspect concept categori follow model provid new frame refer use softwar engin research teach method develop
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,paper suggest formal framework basi genet combin formal languag make possibl develop specifi dynam part system process algebra static part algebra specif languag framework base formal kernel compos abstract grammar describ gener form combin global oper semant give mean languag built framework
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14069385310599963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1042316722216972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,agil softwar develop methodolog recent gain widespread popular agil manifesto state valu individu interact process tool work softwar comprehens document custom collabor contract negoti respond chang follow apian fowler 2005 differ organ transform tradit softwar develop practic agil one sever dispar anecdot evid support chang requir challeng involv paper provid consolid pictur import chang requir challeng involv transform project also provid conceptu framework would help manag focus import chang requir challeng involv agil softwar develop project
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0665026870381181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,financi secur api control use tamper proof hardwar secur modul hsm use cash machin network idea api keep system secur even corrupt insid recent sever attack found api attract attent formal method research area one famili attack involv crack pin valu tweak input api function away usual valu watch error call pin block attack affect mani api framework propos model markov decis process analys result model use probabilist model check order ass vulner api configur one problem framework model produc larg thu often take consider time analys object thesi investig implement altern way repres model pin block attack aim increas compact consequ make analysi effici term time memori requir great amount symmetri inher model one main characterist draw attent sinc respons lot redund oper experi approach number differ secur api configur evalu result argu effici probabilist model checker depend number issu taken account model real world system order achiev faster perform avoid memori overload
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12030697022553226,0.0,0.0,0.0,0.0,0.0,0.05392828636444455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,paper present result pair program experi conduct univers auckland nz first semest 2004 involv 300 second year comput scienc student attend softwar design construct cours investig similar issu report 26 employ subset questionnair use lauri william et al experi present 26 result support use pair program effect program design learn techniqu
